7427978483,43.7795546,-79.5121773
7427978485,43.7795711,-79.5120539
7427978504,43.7816546,-79.5104355
7427978507,43.7802396,-79.5126188
7427978513,43.7793173,-79.5145137
7427978514,43.779788,-79.5124291
7427978515,43.7801981,-79.5128054
7427978516,43.7797446,-79.5126213
7427978518,43.780906,-79.5116042
7427978520,43.7816321,-79.5105352
7427978521,43.7811811,-79.510361
7427978522,43.7814787,-79.5104759
7427978525,43.7813248,-79.5104164
7427978526,43.7811451,-79.5126972
7427978528,43.7807028,-79.5125166
7427978529,43.7808518,-79.5125774
7427978530,43.781004,-79.5126396
7427978531,43.7806563,-79.5127256
7427978532,43.7802553,-79.5125483
7427978533,43.7803489,-79.5141058
7427978534,43.7799463,-79.5139402
7427978536,43.7802304,-79.5140571
7427978538,43.7800874,-79.5139982
7427978539,43.7808512,-79.5118505
7427978540,43.7804401,-79.5116883
7427978542,43.7803435,-79.5090391
7427978543,43.7799871,-79.5115086
7427978544,43.7804063,-79.5095515
7427978545,43.7802511,-79.5094918
7427978546,43.7808577,-79.5097225
7427978547,43.7809025,-79.5095117
7427978548,43.7802943,-79.5092799
7427978549,43.7804924,-79.5114423
7427978555,43.7765712,-79.5099644
7427978556,43.7766375,-79.5096281
7427978557,43.7764184,-79.5099019
7427978558,43.7765415,-79.5093016
7427978563,43.7758177,-79.5091091
7427978564,43.7759117,-79.5099719
7427978570,43.7760866,-79.5091939
7427978571,43.7779936,-79.5090161
7427978576,43.7765884,-79.5083587
7427978577,43.7764848,-79.5083796
7427978579,43.776792,-79.5084498
7427978580,43.7772805,-79.508698
7427978581,43.7773069,-79.5087094
7427978582,43.7762636,-79.5092863
7427978583,43.7762531,-79.5093299
7427978586,43.7779978,-79.509064
7434839062,43.7780663,-79.5087325
7434839067,43.779041,-79.5044665
7434839074,43.7793687,-79.5046273
7434839076,43.779085,-79.5041338
7434839077,43.7782469,-79.5034311
7434839084,43.7781097,-79.5033695
7434839490,43.7784826,-79.5010508
7434839497,43.7793767,-79.5014285
7434839498,43.7791642,-79.5013354
7434839501,43.7789976,-79.5012647
7434839502,43.7788266,-79.5011875
7434839503,43.7783271,-79.5034472
7434839504,43.7786146,-79.5010946
